Ƶ,Դ,ʱ,,Ƶ,自有源,100.0
江西卫视,网络源,,https://www.freetv.top/migu/783847495.m3u8?migutoken=a3e8d180650039495772db9c034f0598699bcd1a8f5dc386eaa2c7d88903420abcbfaf48d69a26351e436e9c23fb61b8acd6b9690d2aa41f2283d57f444c9c3f1be3e8af5c2aa87d7060804394,江西卫视,未匹配,0.0
江西卫视,网络源,,http://113.57.93.165:9900/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0,江西卫视,未匹配,0.0
江西卫视,网络源,,https://stream1.freetv.fun/bb58259930386bbf8990b8c874a2003bddc472d71f3d5f8858e1de684c7048f2.m3u8,江西卫视,未匹配,0.0
江西卫视,网络源,,http://183.11.239.36:808/hls/44/index.m3u8,江西卫视,未匹配,0.0
江西卫视,网络源,,http://58.19.43.46:9901/tsfile/live/1045_1.m3u8,江西卫视,未匹配,0.0
江西卫视,网络源,,http://117.174.25.254:8188/rtp/239.0.0.63:5140,江西卫视,未匹配,0.0
江西卫视,网络源,,https://stream1.freetv.fun/89d9d9375ed2dec0f5361c36f90f9a8ef71d8eb3275a6e67969e6bc509562242.m3u8,江西卫视,未匹配,0.0
江西卫视,网络源,,http://113.106.171.234:8899/rtp/239.20.0.55:3180,江西卫视,未匹配,0.0
江西卫视,网络源,,http://223.198.241.248:4000/rtp/239.253.64.56:5140,江西卫视,未匹配,0.0
江西卫视,网络源,,http://183.220.107.138:4022/rtp/239.11.0.42:5140,江西卫视,未匹配,0.0
江西卫视,网络源,,http://180.136.233.111:10099/udp/239.81.0.204:4056,江西卫视,未匹配,0.0
江西卫视,网络源,,http://183.162.105.167:8888/rtp/238.1.78.26:6136,江西卫视,未匹配,0.0
江西卫视,网络源,,http://115.58.216.210:4000/rtp/225.1.4.139:1305,江西卫视,未匹配,0.0
江西卫视,网络源,,https://stream1.freetv.fun/2a00fceb286407f91d029a6a5af1d6cc5786da4736f7e084ac3bf39657bbf547.m3u8,江西卫视,未匹配,0.0
江西卫视,网络源,,http://61.159.135.223:18000/rtp/238.255.2.94:5999,江西卫视,未匹配,0.0
江西卫视,网络源,,http://drive.mxmy.net:8888/udp/239.3.1.123:8164,江西卫视,未匹配,0.0
江西卫视,网络源,,http://60.16.0.216:5757/hls/26/index.m3u8,江西卫视,未匹配,0.0
江西卫视,网络源,,http://124.128.73.58:9901/tsfile/live/0138_1.m3u8?key=txiptv,江西卫视,未匹配,0.0
江西卫视,网络源,,http://112.66.94.89:8188/rtp/239.253.64.56:5140,江西卫视,未匹配,0.0
江西卫视,网络源,,http://61.136.172.236:9901/tsfile/live/0138_1.m3u8,江西卫视,未匹配,0.0
江西卫视,网络源,,http://58.57.40.22:9901/tsfile/live/1043_1.m3u8,江西卫视,未匹配,0.0
江西卫视,网络源,,http://58.48.104.134:4022/rtp/239.69.1.126:10394,江西卫视,未匹配,0.0
江西卫视,网络源,,https://www.freetv.top/migu/783847495.m3u8?migutoken=b9ba9e2f06ddd219a9e3fb45641a0ba5c0b22ab5904c1b10ab603b4fe2eb30b2e40fdeba589cef7e7c40db7c4a0e66c90c48110a078a361a0975dd6ca0fd0a5de4c13b2c7699d4b0013a868ab6,江西卫视,未匹配,0.0
江西卫视,网络源,,http://144.255.32.94:8288/udp/239.21.1.167:5002,江西卫视,未匹配,0.0
江西卫视,网络源,,http://222.169.85.8:9901/tsfile/live/0138_1.m3u8,江西卫视,未匹配,0.0
江西卫视,网络源,,http://59.173.120.39:4022/rtp/239.69.1.126:10394,江西卫视,未匹配,0.0
江西卫视,网络源,,http://218.8.87.96:4000/rtp/229.58.190.208:5000,江西卫视,未匹配,0.0
江西卫视,网络源,,http://60.174.40.117:85/tsfile/live/0138_1.m3u8?key=txiptv,江西卫视,未匹配,0.0
江西卫视,网络源,,http://223.167.230.34:4022/rtp/239.45.1.122:5140,江西卫视,未匹配,0.0
江西卫视,网络源,,http://27.184.65.71:58888/rtp/239.254.201.12:6290,江西卫视,未匹配,0.0
江西卫视,网络源,,https://epg.pw/stream/846f06141951ddbfefec16e5710d670d9501790cda01e9f49bdac747d4e1ffcd.m3u8,江西卫视,未匹配,0.0
江西卫视,网络源,,https://epg.pw/stream/afe4ab11a01ffbc70e9bef87438b969593746ecff4959bd466bf974930eec90f.m3u8,江西卫视,未匹配,0.0
江西卫视,网络源,,https://epg.pw/stream/1d56b395bdb00424c44f8dbff39c9b2606472caa25b9328fb7231f8a97643de7.m3u8,江西卫视,未匹配,0.0
江西卫视,网络源,,http://124.128.73.58:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0,江西卫视,未匹配,0.0
江西卫视,网络源,,http://106.116.242.116:9999/rtp/239.254.201.12:6290,江西卫视,未匹配,0.0
江西卫视,网络源,,https://stream1.freetv.fun/e321eebbac46cd0e6ca42cee9eacb00816d8f937354cdf2a1bc089280f2fac0a.m3u8,江西卫视,未匹配,0.0
江西卫视,网络源,,http://223.241.247.214:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0#http://nas.hssvm.com:8888/udp/225.1.2.29:5002#http://222.169.85.8:9901/tsfile/live/0138_1.m3u8#http://drive.mxmy.net:8888/udp/239.3.1.123:8164#http://qjrhc.jydjd.top:2911/udp/224.1.100.54:11111#http://223.241.247.214:9901/tsfile/live/0138_1.m3u8#http://39.164.180.36:19901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0#http://183.215.134.239:19901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0#https://www.freetv.top/migu/783847495.m3u8?migutoken=3744a9c270a0b16bfdbf60ff4b047f6f1a0c1bbaabca5b2a5c4d2e07cd1775ea609a33d44e2e957bd52e4f42fc5000b0207a705e26b45251cc247c2c1b18d9e8b7980b7b2dc160cbfb0953f211#http://113.25.252.226:9901/tsfile/live/0138_1.m3u8#https://www.freetv.top/migu/783847495.m3u8?migutoken=19c37a09e888f77999095afe8ca20e57a19a0440f688dadb58c1983f9c69d28a775232128771b0ac3aa7705f3da38a91ae7aadab4019cdbf668c75eb1e31c40d081b960b979564dab3c421d3f7#http://qjrhc.jydjd.top:2911/udp/224.1.100.53:11111#https://www.freetv.top/migu/783847495.m3u8?migutoken=e68adbe9de75b7e99dc3afe5aa965084775127e61b76140d0760b54c646a00fb202501f7efbf1cacd66da45725dac5db44885e0bc19831a43d79de05ef08a25bb2a4dc2d09810eb44a95952d05#https://www.freetv.top/migu/783847495.m3u8?migutoken=b9ba9e2f06ddd219a9e3fb45641a0ba5c0b22ab5904c1b10ab603b4fe2eb30b2e40fdeba589cef7e7c40db7c4a0e66c90c48110a078a361a0975dd6ca0fd0a5de4c13b2c7699d4b0013a868ab6#https://www.freetv.top/migu/783847495.m3u8?migutoken=9eed7f0bec5b296058f4a9a7f44f9d5eedc6bffe7c64bc47808571ddfa75d617964a3f0bda631c7909d74535a8eaf0c94af1c4bd1b23411584a243b787c98a912c20f1bc402f28a2dc0643ff42,江西卫视,未匹配,0.0
江西卫视,网络源,,http://111.113.88.237:2000/rtp/239.121.4.111:8648,江西卫视,未匹配,0.0
江西卫视,网络源,,http://113.15.109.216:59901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0,江西卫视,未匹配,0.0
江西卫视,网络源,,http://222.169.85.8:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0,江西卫视,未匹配,0.0
江西卫视,网络源,,http://joyznm.i234.me:20000/udp/239.3.1.123:8164###des:1080P###HLS\\n,江西卫视,未匹配,0.0
江西卫视,网络源,,https://stream1.freetv.fun/dfb80819b92394b8d001b2a135d0a18949b1f60bd4eb5b3f308022236f7eefbe.m3u8,江西卫视,未匹配,0.0
江西卫视,网络源,,https://www.freetv.top/migu/783847495.m3u8?migutoken=3744a9c270a0b16bfdbf60ff4b047f6f1a0c1bbaabca5b2a5c4d2e07cd1775ea609a33d44e2e957bd52e4f42fc5000b0207a705e26b45251cc247c2c1b18d9e8b7980b7b2dc160cbfb0953f211,江西卫视,未匹配,0.0
江西卫视,网络源,,http://36.32.174.67:60080/newlive/live/hls/31/live.m3u8,江西卫视,未匹配,0.0
江西卫视,网络源,,https://www.freetv.top/migu/783847495.m3u8?migutoken=9eed7f0bec5b296058f4a9a7f44f9d5eedc6bffe7c64bc47808571ddfa75d617964a3f0bda631c7909d74535a8eaf0c94af1c4bd1b23411584a243b787c98a912c20f1bc402f28a2dc0643ff42,江西卫视,未匹配,0.0
江西卫视,网络源,,http://59.39.89.130:60901/tsfile/live/0125_10.m3u8?key=txiptv&playlive=1&authid=0,江西卫视,未匹配,0.0
江西卫视,网络源,,http://111.61.236.247:9081/hls/36/index.m3u8,江西卫视,未匹配,0.0
江西卫视,网络源,,http://183.222.242.31:8088/hls/29/index.m3u8,江西卫视,未匹配,0.0
江西卫视,网络源,,http://dms.yryyj.site:8188/udp/239.76.245.225:1234,江西卫视,未匹配,0.0
江西卫视,网络源,,http://61.136.172.236:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0,江西卫视,未匹配,0.0
江西卫视,网络源,,http://111.14.181.15:9901/tsfile/live/0138_1.m3u8,江西卫视,未匹配,0.0
江西卫视,网络源,,http://111.14.181.15:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0,江西卫视,未匹配,0.0
江西卫视,网络源,,https://www.freetv.top/migu/783847495.m3u8?migutoken=38b42decc187cc22bb6309841b51df21f3267227cda2e6b190e60e89845ff5fc5218e399e58130d340f3843cc52bc7332faab30e83454d30c4bcd929a0f847f12972351c12fcdccb0b5bc6bd54,江西卫视,未匹配,0.0
江西卫视,网络源,,http://183.215.134.239:19901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0,江西卫视,未匹配,0.0
江西卫视,网络源,,http://www.cdnstv.com:6398/hls/1132/index.m3u8,江西卫视,未匹配,0.0
江西卫视,网络源,,http://36.32.174.67:60080/newlive/live/hls/22/live.m3u8,江西卫视,未匹配,0.0
江西卫视,网络源,,http://116.128.242.83:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0,江西卫视,未匹配,0.0
江西卫视,网络源,,http://ygbh.site/php/bfgd.php?id=098,江西卫视,未匹配,0.0
江西卫视,网络源,,https://www.freetv.top/migu/783847495.m3u8?migutoken=1396615ba32d01d6e6392c1f7673e2f7fa104cab1eb91ddb1891f3e3f0f0278d0391e4de3696a19b8c865d4e2187f070eb215e9aa50bd155530fa7af15a33ede7b50d2021e40f91a75835e73c6,江西卫视,未匹配,0.0
江西卫视,网络源,,http://www.520345.xyz:8188/rtp/239.69.1.126:10394,江西卫视,未匹配,0.0
江西卫视,网络源,,https://www.yangshipin.cn/tv/home?pid=600002503,江西卫视,未匹配,0.0
江西卫视,网络源,,https://www.yangshipin.cn/tv/home?pid=600002503###WEB\\n,江西卫视,未匹配,0.0
江西卫视,网络源,,http://182.150.23.74:808/hls/30/index.m3u8,江西卫视,未匹配,0.0
江西卫视,网络源,,http://lt.hxtre.com:35455/itv/1000000005000265032.m3u8?cdn=ystenlive,江西卫视,未匹配,0.0
江西卫视,网络源,,http://223.167.245.20:8001/rtp/239.45.1.122:5140,江西卫视,未匹配,0.0
江西卫视,网络源,,http://219.146.95.58:59902/tsfile/live/0138_1.m3u8?txiptv,江西卫视,未匹配,0.0
江西卫视,网络源,,http://218.17.33.178:53290/tsfile/live/0138_1.m3u8?key=txiptv,江西卫视,未匹配,0.0
江西卫视,网络源,,http://171.104.106.97:50112/udp/239.81.0.204:4056,江西卫视,未匹配,0.0
江西卫视,网络源,,http://pa.kuangdeng.top:8081/hls/30/index.m3u8,江西卫视,未匹配,0.0
江西卫视,网络源,,http://120.76.248.139/live/bfgd/4200000098.m3u8,江西卫视,未匹配,0.0
江西卫视,网络源,,http://124.128.73.58:9901/tsfile/live/0138_1.m3u8,江西卫视,未匹配,0.0
江西卫视,网络源,,https://345iptv.com/?act=play&token=0c0d01206a1e56df9cf9c7aa60d56e44&tid=ws&id=13&p=0,江西卫视,未匹配,0.0
江西卫视,网络源,,http://joyznm.i234.me:20000/udp/239.3.1.30:8280,江西卫视,未匹配,0.0
江西卫视,网络源,,http://joyznm.i234.me:20000/udp/239.3.1.123:8164,江西卫视,未匹配,0.0
江西卫视,网络源,,http://116.179.149.157:6000/rtp/226.0.2.54:8344,江西卫视,未匹配,0.0
江西卫视,网络源,,http://116.235.57.41:4022/rtp/239.45.1.122:5140,江西卫视,未匹配,0.0
江西卫视,网络源,,http://116.179.149.157:6000/rtp/226.0.2.198:9496,江西卫视,未匹配,0.0
江西卫视,网络源,,http://1.58.246.172:4001/rtp/229.58.190.208:5000,江西卫视,未匹配,0.0
江西卫视,网络源,,http://202.107.163.105:5555/udp/238.125.3.106:5140,江西卫视,未匹配,0.0
江西卫视,网络源,,http://1.58.246.172:4000/rtp/229.58.190.208:5000,江西卫视,未匹配,0.0
江西卫视,网络源,,http://183.236.43.98:4013/udp/239.77.1.219:5146,江西卫视,未匹配,0.0
江西卫视,网络源,,http://144.255.18.234:6688/udp/239.21.1.167:5002,江西卫视,未匹配,0.0
江西卫视,网络源,,http://1.58.246.183:4000/rtp/229.58.190.208:5000,江西卫视,未匹配,0.0
江西卫视,网络源,,http://kkk.888.3116598.xyz/api.php?n=tttt&id=Jf5o3A&tk=FgM0vQMejxvG,江西卫视,未匹配,0.0
江西卫视,网络源,,http://kkk.888.3116598.xyz/api.php?n=tttt&id=up9Hqf&tk=FgM0vQMejxvG,江西卫视,未匹配,0.0
江西卫视,网络源,,http://kkk.888.3116598.xyz/api.php?n=tttt&id=HT5GXO&tk=FgM0vQMejxvG,江西卫视,未匹配,0.0
江西卫视,网络源,,http://kkk.888.3116598.xyz/api.php?n=tttt&id=bzQUVC&tk=FgM0vQMejxvG,江西卫视,未匹配,0.0
江西卫视,网络源,,http://kkk.888.3116598.xyz/api.php?n=tttt&id=jwmS3V&tk=FgM0vQMejxvG,江西卫视,未匹配,0.0
江西卫视,网络源,,http://kkk.888.3116598.xyz/api.php?n=tttt&id=Tcp77w&tk=FgM0vQMejxvG,江西卫视,未匹配,0.0
江西卫视,网络源,,http://kkk.888.3116598.xyz/api.php?n=tttt&id=8l9CES&tk=FgM0vQMejxvG,江西卫视,未匹配,0.0
河北卫视,网络源,,https://stream1.freetv.fun/85fa3b1c0d3f07e3465852b052a3ef4744e54eb6e00be21944f7a39495032732.m3u8,河北卫视,未匹配,0.0
河北卫视,网络源,,https://stream1.freetv.fun/2c8b1aa1c3a2ed3371aab483145013c155293cd9037888103f852234788bd6a7.m3u8,河北卫视,未匹配,0.0
河北卫视,网络源,,https://stream1.freetv.fun/a445822c682234f66d3d32794a2fc569c66d0bd9b3f50cfed2a447f3cc3ce1d4.m3u8,河北卫视,未匹配,0.0
河北卫视,网络源,,https://www.yangshipin.cn/tv/home?pid=600002493,河北卫视,未匹配,0.0
河北卫视,网络源,,https://345iptv.com/?act=play&token=0389704833524fa71eed2d6ba04abff9&tid=ws&id=10&p=0###WEB\\n,河北卫视,未匹配,0.0
河北卫视,网络源,,https://stream1.freetv.fun/483ee18afe4f13be3acd1a73baacb506bec3fe238b929bcdd3256e2d31798ff1.m3u8,河北卫视,未匹配,0.0
河北卫视,网络源,,https://stream1.freetv.fun/2b088a863c5484c04d09be1ed6aeb7578ff6c7724fa0cb33425022ad50283155.m3u8,河北卫视,未匹配,0.0
河北卫视,网络源,,https://stream1.freetv.fun/4e6f24f65a56378987600bbf55ac88fc37f4d0e7e836f0179da74235cdb7d911.m3u8,河北卫视,未匹配,0.0
河北卫视,网络源,,https://stream1.freetv.fun/3195078de9ae9f13e5d7cd6eed593a80ef4d1d37948e8d2696ed120493bc6bc3.m3u8,河北卫视,未匹配,0.0
河北卫视,网络源,,https://stream1.freetv.fun/64e6b0b149eb7d395319b2ae867b31ca96065cfa72e7b7301d1fa148d83a58ff.m3u8,河北卫视,未匹配,0.0
河北卫视,网络源,,https://epg.pw/stream/53800b472ac1869f0e75f5c2b17fdee144590e10b746f523425fd6ee5cc9b490.m3u8,河北卫视,未匹配,0.0
河北卫视,网络源,,http://112.27.235.94:8000/hls/39/index.m3u8,河北卫视,未匹配,0.0
河北卫视,网络源,,http://39.164.160.249:9901/tsfile/live/0117_1.m3u8,河北卫视,未匹配,0.0
河北卫视,网络源,,http://111.43.126.240:9003/hls/56/index.m3u8,河北卫视,未匹配,0.0
河北卫视,网络源,,https://stream1.freetv.fun/53800b472ac1869f0e75f5c2b17fdee144590e10b746f523425fd6ee5cc9b490.m3u8,河北卫视,未匹配,0.0
河北卫视,网络源,,http://223.167.245.20:8001/rtp/239.45.1.44:5140,河北卫视,未匹配,0.0
河北卫视,网络源,,https://stream1.freetv.fun/8f7326c952e3cec2385bf468699e4f044a8cfc32b433a7755ed6efad009b09a6.m3u8,河北卫视,未匹配,0.0
河北卫视,网络源,,http://113.106.171.234:8899/rtp/239.20.0.56:3176,河北卫视,未匹配,0.0
河北卫视,网络源,,http://183.220.107.138:4022/rtp/239.11.0.31:5140,河北卫视,未匹配,0.0
河北卫视,网络源,,http://117.174.25.254:8188/rtp/239.0.0.55:5140,河北卫视,未匹配,0.0
河北卫视,网络源,,https://stream1.freetv.fun/dffa30b131abf29bf895158f4c9f3e7de846ecfae6cba07ad3a9a779991bde01.m3u8,河北卫视,未匹配,0.0
河北卫视,网络源,,http://61.156.228.12:8154/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0,河北卫视,未匹配,0.0
河北卫视,网络源,,http://drive.mxmy.net:8888/udp/239.3.1.148:8072,河北卫视,未匹配,0.0
河北卫视,网络源,,http://116.235.57.41:4022/rtp/239.45.1.44:5140,河北卫视,未匹配,0.0
河北卫视,网络源,,http://61.159.135.223:18000/rtp/238.255.2.77:5999,河北卫视,未匹配,0.0
河北卫视,网络源,,http://59.173.120.39:4022/rtp/239.254.96.113:9616,河北卫视,未匹配,0.0
河北卫视,网络源,,http://1.24.190.98:10080/hls/78/index.m3u8,河北卫视,未匹配,0.0
河北卫视,网络源,,http://113.15.109.216:59901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0,河北卫视,未匹配,0.0
河北卫视,网络源,,http://61.156.228.12:8154/tsfile/live/0117_1.m3u8,河北卫视,未匹配,0.0
河北卫视,网络源,,http://183.162.105.167:8888/rtp/238.1.78.245:7832,河北卫视,未匹配,0.0
河北卫视,网络源,,http://39.164.180.36:19901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=0&authid=0,河北卫视,未匹配,0.0
河北卫视,网络源,,http://171.104.106.97:50112/udp/239.81.0.94:4056,河北卫视,未匹配,0.0
河北卫视,网络源,,http://112.66.94.89:8188/rtp/239.253.64.210:5140,河北卫视,未匹配,0.0
河北卫视,网络源,,http://115.58.216.210:4000/rtp/225.1.4.123:1304,河北卫视,未匹配,0.0
河北卫视,网络源,,http://223.167.230.34:4022/rtp/239.45.1.44:5140,河北卫视,未匹配,0.0
河北卫视,网络源,,http://144.255.32.94:8288/udp/239.21.1.168:5002,河北卫视,未匹配,0.0
河北卫视,网络源,,http://218.8.87.96:4000/rtp/229.58.190.209:5000,河北卫视,未匹配,0.0
河北卫视,网络源,,http://58.48.104.134:4022/rtp/239.254.96.113:9616,河北卫视,未匹配,0.0
河北卫视,网络源,,http://111.14.181.15:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0,河北卫视,未匹配,0.0
河北卫视,网络源,,http://27.184.65.71:58888/rtp/239.254.200.174:6000,河北卫视,未匹配,0.0
河北卫视,网络源,,https://stream1.freetv.fun/884c6d4ded2283eb082fa69cf468a4fc68683b8ce7aab1ac1170f71744732af9.m3u8,河北卫视,未匹配,0.0
河北卫视,网络源,,http://58.57.40.22:9901/tsfile/live/1044_1.m3u8,河北卫视,未匹配,0.0
河北卫视,网络源,,http://dms.yryyj.site:8188/udp/239.76.245.199:1234,河北卫视,未匹配,0.0
河北卫视,网络源,,http://111.113.88.237:2000/rtp/239.121.4.76:8430,河北卫视,未匹配,0.0
河北卫视,网络源,,http://124.128.73.58:9901/tsfile/live/0117_1.m3u8,河北卫视,未匹配,0.0
河北卫视,网络源,,http://106.116.242.116:9999/rtp/239.254.200.174:6000,河北卫视,未匹配,0.0
河北卫视,网络源,,https://stream1.freetv.fun/2f4ea227a3ee1548287972844219bcc825336b60b9b6b485cfd0ab8ea4fd08b6.m3u8,河北卫视,未匹配,0.0
河北卫视,网络源,,http://60.174.40.117:85/tsfile/live/1035_1.m3u8?key=txiptv,河北卫视,未匹配,0.0
河北卫视,网络源,,http://joyznm.i234.me:20000/udp/239.3.1.148:8072###des:1080P###HLS\\n,河北卫视,未匹配,0.0
河北卫视,网络源,,https://epg.pw/stream/203dc835d668d20a2134e8c39ce5d60da0a33259c9c24ae1b9a63a0d30f8c879.ctv,河北卫视,未匹配,0.0
河北卫视,网络源,,https://stream1.freetv.fun/a995bf588414dfdd5597e1458b574468be6201181b6323fd280473e314d4f397.ctv,河北卫视,未匹配,0.0
河北卫视,网络源,,http://183.222.242.31:8088/hls/33/index.m3u8,河北卫视,未匹配,0.0
河北卫视,网络源,,http://111.14.181.15:9901/tsfile/live/0117_1.m3u8,河北卫视,未匹配,0.0
河北卫视,网络源,,https://stream1.freetv.fun/484879dc432ec39cb4a9d641d729fa42d1dd51f44c8c78afdb9e25d21c19dd1b.m3u8,河北卫视,未匹配,0.0
河北卫视,网络源,,https://stream1.freetv.fun/e59a8d25d39880046ea5526cb6600391eaa7351f8eae7011e85e501506f7e7be.m3u8,河北卫视,未匹配,0.0
河北卫视,网络源,,https://stream1.freetv.fun/0574bdf277ffa5a524e91a1658ce4282b0b530267fdf8ee4db7620df82cfa126.m3u8,河北卫视,未匹配,0.0
河北卫视,网络源,,http://61.136.172.236:9901/tsfile/live/0117_1.m3u8,河北卫视,未匹配,0.0
河北卫视,网络源,,http://61.136.172.236:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0,河北卫视,未匹配,0.0
河北卫视,网络源,,http://fxgm.fxjf.work:19901/tsfile/live/0117_1.m3u8,河北卫视,未匹配,0.0
河北卫视,网络源,,https://stream1.freetv.fun/23dab4bb5df9906c132792ea9e941086ebb99a78591d2b45247929d954b4dfbe.m3u8,河北卫视,未匹配,0.0
河北卫视,网络源,,http://sh.lnott.top:880/dx63.m3u8,河北卫视,未匹配,0.0
河北卫视,网络源,,http://116.128.242.83:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0,河北卫视,未匹配,0.0
河北卫视,网络源,,http://36.32.174.67:60080/newlive/live/hls/36/live.m3u8,河北卫视,未匹配,0.0
河北卫视,网络源,,http://ygbh.site/php/bfgd.php?id=108,河北卫视,未匹配,0.0
河北卫视,网络源,,https://www.yangshipin.cn/tv/home?pid=600002493###WEB\\n,河北卫视,未匹配,0.0
河北卫视,网络源,,http://223.198.241.248:4000/rtp/239.253.64.210:5140,河北卫视,未匹配,0.0
河北卫视,网络源,,http://111.61.236.247:9081/hls/17/index.m3u8,河北卫视,未匹配,0.0
河北卫视,网络源,,http://www.cdnstv.com:6398/hls/1131/index.m3u8,河北卫视,未匹配,0.0
河北卫视,网络源,,http://183.11.239.36:808/hls/54/index.m3u8,河北卫视,未匹配,0.0
河北卫视,网络源,,http://120.76.248.139/live/bfgd/4200000108.m3u8,河北卫视,未匹配,0.0
