频道名,地址,来源,图标,检测时间,分组,视频编码,分辨率,帧率,音频,相似度,匹配信息,匹配值,轮回相似度,输出顺序
Pensacola – Flügel aus Stahl,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/655ca4b94261ca00080b38d2/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=1b1f3875-4b81-11ef-a8ac-e146e4e7be02&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=7ff305c6-7021-481f-90e3-c8c05fde5a04,网络源,,2.137,待标准化,h264,426x240,30.0,有音频,0.5938,未匹配,0.0,0.5599,未排序
Ntd Tv English,https://ntd02.akamaized.net/NTD-UK/index.m3u8,网络源,https://i.imgur.com/26uv1ww.png,2.705,待确认分组,h264,1920x1080,29.97002997002997,有音频,0.5885,模糊匹配（>90%）,92.3076923076923,0.5052,未排序
Nbc 1,https://hls2.nbcplus.na/hls/high_nbc1.m3u8,网络源,https://i.imgur.com/ykQerMH.png,5.631,待确认分组,h264,858x480,25.0,有音频,0.4948,模糊匹配（>90%）,100.0,0.5078,未排序
Payam Javan Tv,https://uni01rtmp.tulix.tv/kensecure/pjtv.stream/playlist.m3u8,网络源,https://i.imgur.com/GYfsHh9.png,1.486,待确认分组,h264,1280x720,29.97002997002997,有音频,0.5469,模糊匹配（>90%）,100.0,0.5651,未排序
Omroep Flevoland,https://d5ms27yy6exnf.cloudfront.net/live/omroepflevoland/tv/index.m3u8,网络源,https://i.postimg.cc/QNFSFyYq/omroepflevoland.png,1.574,待确认分组,h264,1280x720,25.0,有音频,0.5052,模糊匹配（>90%）,100.0,0.5052,未排序
Nortevision,http://amaru.dyndns.org:8870/0.m3u8,网络源,https://i.imgur.com/C5SYw7B.png,1.79,待确认分组,h264,1920x1080,25.0,有音频,0.5469,模糊匹配（>90%）,95.23809523809523,0.5156,未排序
Payam Tv,https://media2.streambrothers.com:1936/8218/8218/playlist.m3u8,网络源,https://i.postimg.cc/DZLrc9VV/payamtv.png,12.742,待确认分组,h264,1280x720,25.0,有音频,0.5312,模糊匹配（>90%）,100.0,0.8568,未排序
Mr. Bean Anime Italy (1080p),https://amg00627-amg00627c29-rakuten-it-3989.playouts.now.amagi.tv/playlist/amg00627-banijayfast-mrbeanitcc-rakutenit/playlist.m3u8,网络源,,2.844,待标准化,h264,1920x1080,25.0,有音频,0.5104,未匹配,0.0,0.6458,未排序
Much,https://fl1.moveonjoy.com/MUCH/index.m3u8,网络源,https://i.imgur.com/JjYki5V.png,1.136,待确认分组,h264,1280x720,29.97002997002997,有音频,0.5573,模糊匹配（>90%）,100.0,0.5469,未排序
Nrg 91,http://tv.nrg91.gr:1935/onweb/live/master.m3u8,网络源,https://i.imgur.com/1Zl1OJ5.png,1.455,待确认分组,h264,1280x720,25.0,有音频,0.5052,模糊匹配（>90%）,100.0,0.5911,未排序
Pensacola Flügel aus Stahl,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/655ca4b94261ca00080b38d2/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=84ae5265-4b92-11ef-aece-533610f1ea34&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=304ed6dd-b782-4fee-9de3-30ab786437a1,网络源,,1.96,待标准化,h264,426x240,30.0,有音频,0.5208,未匹配,0.0,0.7109,未排序
Nazara,https://epiconvh.akamaized.net/live/nazara/master.m3u8,网络源,https://jiotvimages.cdn.jio.com/dare_images/images/Nazara.png,10.432,待确认分组,h264,1920x1080,25.0,有音频,0.5417,模糊匹配（>90%）,100.0,0.5104,未排序
News18 Odia,https://n18syndication.akamaized.net/bpk-tv/News18_Odia_NW18_MOB/output01/master.m3u8,网络源,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_NEWS18_ODIA/images/LOGO_HD/image.png,11.884,待确认分组,h264,,,有音频,0.5156,模糊匹配（>90%）,100.0,0.4375,未排序
Nbc 2,https://hls2.nbcplus.na/hls/high_nbc2.m3u8,网络源,https://i.imgur.com/A6jxUvU.png,6.488,待确认分组,h264,1920x1080,25.0,有音频,0.599,模糊匹配（>90%）,100.0,0.4531,未排序
News18 India,https://n18syndication.akamaized.net/bpk-tv/News18_India_NW18_MOB/output01/master.m3u8,网络源,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_NEWS18_INDIA/images/LOGO_HD/image.png,12.544,待确认分组,h264,1920x1080,25.0,有音频,0.5417,模糊匹配（>90%）,100.0,0.487,未排序
Oik Tv,https://streamer05.low-latency.cz/oiktv/index.m3u8,网络源,https://i.imgur.com/1mXxQ02.png,5.152,待确认分组,h264,1280x720,50.0,有音频,0.5885,模糊匹配（>90%）,100.0,0.6042,未排序
Pet Collective,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/62e92b5fca869f00078f0162/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c7b6617-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=4b4fceb2-10ba-4e0e-b055-2002afd89dc2,网络源,https://i.imgur.com/yH7n2dF.png,1.445,待标准化,h264,426x240,30.0,有音频,0.5885,未匹配,0.0,0.4583,未排序
MovieSphere by Lionsgate,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/64a3d96f060e830008af6745/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c7b17f6-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=41f0c8e5-55e6-4740-a854-15ac608b8c65,网络源,,2.58,待标准化,h264,426x240,30.0,有音频,0.5781,未匹配,0.0,0.5729,未排序
Now Rock,https://lightning-now90s-rakuten.amagi.tv/hls/amagi_hls_data_rakutenAA-lightning-now90s-rakuten/CDN/playlist.m3u8,网络源,https://i.imgur.com/GuM4GnX.png,3.58,待确认分组,h264,1920x1080,25.0,有音频,0.5729,模糊匹配（>90%）,100.0,0.5807,未排序
Nireekshana Tv,https://cdn-1.pishow.tv/live/965/master.m3u8,网络源,https://i.imgur.com/nGJv6QR.png,12.367,待确认分组,h264,424x240,25.0,有音频,0.5,模糊匹配（>90%）,100.0,0.5807,未排序
Ok Stendal,http://58bd5b7a98e04.streamlock.net/medienasa-live/mp4:ok-stendal_high/playlist.m3u8,网络源,https://i.imgur.com/s9wo85l.png,1.606,待确认分组,h264,1920x1080,25.0,有音频,0.5781,模糊匹配（>90%）,100.0,0.5234,未排序
Nrbtv,https://uni6rtmp.tulix.tv/nrbnetwork/myStream.sdp/playlist.m3u8,网络源,https://i.imgur.com/2PL1Au7.png,1.017,待确认分组,h264,1280x720,29.97002997002997,有音频,0.5208,模糊匹配（>90%）,100.0,0.5651,未排序
Perviy Krymskiy,https://live1.1tvcrimea.ru/1tvcrimea.m3u8,网络源,https://i.imgur.com/i6hg7QG.png,3.929,待确认分组,h264,960x540,25.0,有音频,0.5729,模糊匹配（>90%）,100.0,0.4844,未排序
Mytime Movies (1080p),https://mytimefrance-rakuten-samsung.amagi.tv/playlist.m3u8,网络源,,1.471,待标准化,h264,1920x1080,29.97002997002997,有音频,0.5521,未匹配,0.0,0.5182,未排序
Palm Beaches Tv,https://live.feed.thepalmbeaches.tv/index.m3u8,网络源,https://i.imgur.com/kBol4Pf.png,1.283,待确认分组,h264,640x480,59.94005994005994,有音频,0.4948,模糊匹配（>90%）,100.0,0.4323,未排序
One Tv,https://hms.pfs.gdn/v1/broadcast/one/playlist.m3u8,网络源,https://i.imgur.com/O4DuR9G.png,5.793,待确认分组,h264,1920x1080,25.0,有音频,0.0,模糊匹配（>90%）,100.0,0.0,未排序
Platzi Tv,https://mdstrm.com/live-stream-playlist/629a63ae8df27c082901f78b.m3u8,网络源,https://i.imgur.com/vEzeqHP.png,1.247,待确认分组,h264,1280x720,30.0,有音频,0.4896,模糊匹配（>90%）,100.0,0.5391,未排序
Musavision,https://cnn.hostlagarto.com/musavisiontv/tracks-v1a1/mono.m3u8,网络源,https://i.imgur.com/wMse6cT.png,0.509,待确认分组,h264,1920x1080,30.0,有音频,0.5521,模糊匹配（>90%）,100.0,0.4922,未排序
Nbc Sports Boston,https://tvpass.org/live/nbc-sports-boston/hd,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/NBC_Sports_Boston.png/512px-NBC_Sports_Boston.png,3.184,待确认分组,h264,640x360,29.97002997002997,有音频,0.5052,模糊匹配（>90%）,100.0,0.4844,未排序
Olelo Community Media Channel 54 (720p),https://cdn3.wowza.com/5/V2Y2VmhqMEFDTUkx/olelo/G0125_012/playlist.m3u8,网络源,https://i.imgur.com/8BG31QL.png,0.398,待标准化,h264,1280x720,25.0,有音频,0.5469,未匹配,0.0,0.5443,未排序
News18 Bihar Jharkhand,https://n18syndication.akamaized.net/bpk-tv/News18_Bihar_Jharkhand_NW18_MOB/output01/master.m3u8,网络源,https://i.imgur.com/FQ3zDZE.png,15.511,待确认分组,h264,1920x1080,25.0,有音频,0.5156,模糊匹配（>90%）,100.0,0.5521,未排序
Nagaland Tv,https://cdn-6.pishow.tv/live/10014/master.m3u8,网络源,https://i.imgur.com/EBEIpPo.png,11.9,待确认分组,h264,424x240,25.0,有音频,0.6198,模糊匹配（>90%）,100.0,0.6536,未排序
Ndtv Rajasthan,https://ndtvregional.akamaized.net/hls/live/2102726-b/ndtvraj/master_1.m3u8,网络源,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_NDTV_RAJASTHAN/images/LOGO_HD/image.png,13.088,待确认分组,h264,,,有音频,0.5417,模糊匹配（>90%）,100.0,0.5938,未排序
News18 Punjab/Haryana/Himachal,https://n18syndication.akamaized.net/bpk-tv/News18_Punjab_Haryana_HP_NW18_MOB/output01/master.m3u8,网络源,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_NEWS18_PUNJAB_HARYANA/images/LOGO_HD/image.png,12.661,待确认分组,h264,1920x1080,25.0,有音频,0.5312,模糊匹配（>90%）,100.0,0.5234,未排序
OBS Gyeongin TV (OBS경인TV) (540p) [Not 24/7],https://vod.obs.co.kr:444/live/obsstream1/tv.stream/playlist.m3u8,网络源,https://i.imgur.com/oWB3ApR.png,6.712,待标准化,h264,960x540,30.0,有音频,0.526,未匹配,0.0,0.5391,未排序
Ndtv Madhya Pradesh Chhattisgarh,https://ndtvregional.akamaized.net/hls/live/2102726-b/ndtvmpcg/master_1.m3u8,网络源,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_NDTV_MPCG/images/LOGO_HD/image.png,14.434,待确认分组,h264,1920x1080,25.0,有音频,0.526,模糊匹配（>90%）,100.0,0.4688,未排序
Oman Tv,https://partneta.cdn.mgmlcdn.com/omantv/smil:omantv.stream.smil/chunklist.m3u8,网络源,https://i.imgur.com/rBftT9x.png,4.029,待确认分组,h264,426x240,25.0,有音频,0.5208,模糊匹配（>90%）,100.0,0.5547,未排序
NOTV New Orleans TV (720p),http://media4.tripsmarter.com:1935/LiveTV/NOTVHD/playlist.m3u8,网络源,https://i.imgur.com/D7Lzqyl.png,0.637,待标准化,h264,1280x720,29.97002997002997,有音频,0.5521,未匹配,0.0,0.4818,未排序
Nbc Tv,https://205444.global.ssl.fastly.net/64ee8a084b935f9f8a6f8825/live_ab333a6093bc11eeb89fbd81423485b7/index.fmp4.m3u8,网络源,https://i.imgur.com/KNaaG5u.png,2.001,待确认分组,h264,1920x1080,30.0,有音频,0.5,模糊匹配（>90%）,100.0,0.5182,未排序
Oman Sports Tv,https://partneta.cdn.mgmlcdn.com/omsport/smil:omsport.stream.smil/chunklist.m3u8,网络源,https://i.imgur.com/1omi7p8.png,2.763,待确认分组,h264,426x240,25.0,有音频,0.5781,模糊匹配（>90%）,100.0,0.3984,未排序
Mtv En Espanol,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5cf96d351652631e36d4331f/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2a02e9-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=dcbebf0b-626f-449a-85cf-4ce663af39d1,网络源,https://i.imgur.com/vQWWfyW.png,1.769,待确认分组,h264,426x240,30.0,有音频,0.5365,模糊匹配（>90%）,95.65217391304348,0.4609,未排序
NBC Universo West (720p),http://190.11.225.124:5000/live/universo_hd/playlist.m3u8,网络源,https://i.imgur.com/RZ8pIKe.png,0.958,待标准化,h264,1280x720,59.94005994005994,有音频,0.5156,未匹配,0.0,0.5052,未排序
Ntd Tv China,http://cnhls.ntdtv.com/cn/live400/playlist.m3u8,网络源,https://i.imgur.com/OpWTWdh.png,0.466,待确认分组,h264,640x360,29.97002997002997,有音频,0.5833,模糊匹配（>90%）,100.0,0.5234,未排序
Parlamentsfernsehen 1,https://bttv-live-z.r53.cdn.tv1.eu/13014bundestag-hk1/_definst_/live/video/hk1_de.smil/playlist.m3u8,网络源,https://i.imgur.com/mksEgwx.png,6.734,待确认分组,h264,480x270,50.0,有音频,0.5521,模糊匹配（>90%）,100.0,0.5078,未排序
Persiana Folk,https://sonhls.persiana.live/hls/stream.m3u8,网络源,https://www.lyngsat.com/logo/tv/pp/persiana-folk-fr.png,1.888,待确认分组,h264,1280x720,25.0,有音频,0.526,模糊匹配（>90%）,100.0,0.4974,未排序
Nbc Sports Philadelphia,https://tvpass.org/live/nbc-sports-philadelphia/hd,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/NBC_Sports_Philadelphia.png/512px-NBC_Sports_Philadelphia.png,2.892,待确认分组,h264,640x360,29.97002997002997,有音频,0.5208,模糊匹配（>90%）,100.0,0.5469,未排序
Nbc 3,https://hls2.nbcplus.na/hls/high_nbc3.m3u8,网络源,https://i.imgur.com/7j8Km6e.png,6.322,待确认分组,h264,426x240,25.0,有音频,0.5312,模糊匹配（>90%）,100.0,0.5729,未排序
Nasul Tv,https://live.nasul.tv/live/stream.m3u8,网络源,https://i.imgur.com/MoguWme.png,1.395,待确认分组,h264,1280x720,25.0,有音频,0.4323,模糊匹配（>90%）,100.0,0.4766,未排序
Nbc Sports Bay Area,https://tvpass.org/live/nbc-sports-bay-area/hd,网络源,https://i.imgur.com/MTgUVKx.png,2.986,待确认分组,h264,640x360,59.94005994005994,有音频,0.5625,模糊匹配（>90%）,100.0,0.5417,未排序
Moviesphere,https://amg00353-lionsgatefilmsi-moviesphereaus-samsungau-7qzhf.amagi.tv/playlist/amg00353-lionsgatefilmsi-moviesphereaus-samsungau/playlist.m3u8,网络源,,3.357,待确认分组,h264,1920x1080,29.97002997002997,有音频,0.5781,模糊匹配（>90%）,100.0,0.5078,未排序
Parlamentsfernsehen 3,https://bttv-live-z.r53.cdn.tv1.eu/13014bundestag-hk3/_definst_/live/video/hk3_de.smil/playlist.m3u8,网络源,https://i.imgur.com/mksEgwx.png,4.459,待确认分组,h264,480x270,50.0,有音频,0.5312,模糊匹配（>90%）,100.0,0.6667,未排序
Nashville,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/65cf8d7428730900087c5907/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c7b3f04-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=755f7df4-39e5-40b0-b9c3-628ab31d2612,网络源,https://i.imgur.com/fHkPbli.png,2.264,待标准化,h264,426x240,30.0,有音频,0.5781,未匹配,0.0,0.5156,未排序
Nortvision,https://server.asilivehd.com:3242/live/nortvisionlive.m3u8,网络源,https://i.imgur.com/MLzcPgT.jpg,1.041,待确认分组,h264,1280x720,29.97002997002997,有音频,0.4844,模糊匹配（>90%）,94.73684210526316,0.5339,未排序
Parlamentsfernsehen 2,https://bttv-live-z.r53.cdn.tv1.eu/13014bundestag-hk2/_definst_/live/video/hk2_de.smil/playlist.m3u8,网络源,https://i.imgur.com/mksEgwx.png,9.086,待确认分组,h264,480x270,50.0,有音频,0.5781,模糊匹配（>90%）,100.0,0.6979,未排序
Peer Tv South Tyrol,https://iptv.peer.biz/live/peertv-en.m3u8,网络源,https://www.peer.biz/peertv-iptv/peer-tv-south-tyrol.png,4.482,待确认分组,h264,1920x1080,50.0,有音频,0.5052,模糊匹配（>90%）,100.0,0.5286,未排序
Mr. Bean Anime Spain (1080p),https://amg00627-amg00627c30-rakuten-es-3990.playouts.now.amagi.tv/playlist/amg00627-banijayfast-mrbeanescc-rakutenes/playlist.m3u8,网络源,,3.05,待标准化,h264,1920x1080,25.0,有音频,0.5156,未匹配,0.0,0.6276,未排序
Peer Tv Alto Adige,https://iptv.peer.biz/live/peertv-it.m3u8,网络源,https://www.peer.biz/peertv-iptv/peer-tv-alto-adige.png,4.021,待确认分组,h264,1920x1080,50.0,有音频,0.5885,模糊匹配（>90%）,100.0,0.4583,未排序
Omroep Sudwest,https://d2ecwd3cgy6wo0.cloudfront.net/nlpo/clr-nlpo/omroepsudwest/index.m3u8,网络源,https://i.imgur.com/XtKLmQS.png,4.804,待确认分组,h264,1280x720,25.0,有音频,0.5677,模糊匹配（>90%）,96.0,0.4844,未排序
Omroep Gelderland,https://d2od87akyl46nm.cloudfront.net/live/omroepgelderland/tvgelderland-hls/index.m3u8,网络源,https://i.imgur.com/G08hKit.png,2.261,待确认分组,h264,1024x576,25.0,有音频,0.599,模糊匹配（>90%）,94.11764705882352,0.4479,未排序
Outside Tv,https://outsidetv-firetv.amagi.tv/playlist.m3u8,网络源,https://i.imgur.com/0UMmG41.png,2.353,待确认分组,h264,384x216,29.97002997002997,有音频,0.474,模糊匹配（>90%）,100.0,0.5391,未排序
Pensacola Flügel aus Stahl,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/655ca4b94261ca00080b38d2/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=bc852c00-4b91-11ef-8a44-83c5e90e038f&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=bfe362b2-033e-4a01-a8b5-0e2496eec320,网络源,,2.178,待标准化,h264,426x240,30.0,有音频,0.5677,未匹配,0.0,0.5755,未排序
Parlamentsfernsehen 4,https://bttv-live-z.r53.cdn.tv1.eu/13014bundestag-hk4/_definst_/live/video/hk4_de.smil/playlist.m3u8,网络源,https://i.imgur.com/mksEgwx.png,3.736,待确认分组,h264,480x270,50.0,有音频,0.5312,模糊匹配（>90%）,100.0,0.6667,未排序
Ntv,http://43.252.18.195:5080/LiveApp/streams/ntvhd.m3u8,网络源,https://i.imgur.com/SoBhuIb.png,1.773,待确认分组,h264,1280x720,50.0,有音频,0.4948,模糊匹配（>90%）,100.0,0.6927,未排序
Persiana Iranian,https://irhls.persiana.live/hls/stream.m3u8,网络源,https://i.imgur.com/vqrrpBi.png,2.004,待确认分组,h264,1280x720,25.0,有音频,0.5573,模糊匹配（>90%）,100.0,0.6172,未排序
Pamir Tv,http://live.stream.cdn.pamirtv.com/ptv/d0dbe915091d400bd8ee7f27f0791303.sdp/index.m3u8,网络源,https://i.imgur.com/sCBbBOj.png,0.957,待确认分组,h264,1920x1080,24.0,有音频,0.5156,模糊匹配（>90%）,100.0,0.5599,未排序
Nova Era Tv,http://wz3.dnip.com.br:1935/novaeratv/novaeratv.sdp/live.m3u8,网络源,https://i.imgur.com/IK3F9Uq.png,0.673,待确认分组,h264,1920x1080,29.97002997002997,有音频,0.5417,模糊匹配（>90%）,100.0,0.4766,未排序
Pella Tv,https://video.streams.ovh:1936/pellatv/pellatv/master.m3u8,网络源,https://i.imgur.com/JnDXKZo.png,3.546,待确认分组,h264,1280x720,25.0,有音频,0.5312,模糊匹配（>90%）,100.0,0.5703,未排序
Ntv Telugu,https://yuppmedtaorire.akamaized.net/v1/master/a0d007312bfd99c47f76b77ae26b1ccdaae76cb1/ntv_nim_https/110322/ntv/playlist.m3u8,网络源,https://i.imgur.com/WqTIoWS.png,5.056,待确认分组,h264,,,有音频,0.5521,模糊匹配（>90%）,100.0,0.5052,未排序
Mythbusters,https://d2bog959vw5xq.cloudfront.net/playlist/amg00627-banijayfast-mythbusters-samsungau/playlist.m3u8,网络源,https://i.imgur.com/wzzjvcH.png,2.514,待确认分组,h264,1920x1080,25.0,有音频,0.5104,模糊匹配（>90%）,100.0,0.5286,未排序
Ortm 2,http://69.64.57.208/tm2/playlist.m3u8,网络源,https://i.imgur.com/GQ4fHsv.png,1.088,待确认分组,h264,1280x720,50.0,有音频,0.4896,模糊匹配（>90%）,100.0,0.5234,未排序
Ovation,https://fl1.moveonjoy.com/Ovation/index.m3u8,网络源,https://i.imgur.com/A3o9gvc.png,2.636,待确认分组,h264,1280x720,59.94005994005994,有音频,0.5312,模糊匹配（>90%）,100.0,0.5495,未排序
Nueva Vision 14,https://live20.bozztv.com/akamaissh101/ssh101/nuevavisionhd/playlist.m3u8,网络源,https://imgur.com/0fWQS53.png,0.206,待确认分组,,,,无音频,0.5365,模糊匹配（>90%）,100.0,0.5651,未排序
Moviesphere,https://amg00353-amg00353c32-samsung-nz-3588.playouts.now.amagi.tv/playlist.m3u8,网络源,,1.944,待确认分组,h264,1920x1080,29.97002997002997,有音频,0.6094,模糊匹配（>90%）,100.0,0.5443,未排序
Nrg Tv,https://5c389faa13be3.streamlock.net:9553/onweb/live/playlist.m3u8,网络源,https://i.imgur.com/1Zl1OJ5.png,2.645,待确认分组,h264,1280x720,25.0,有音频,0.5521,模糊匹配（>90%）,100.0,0.4922,未排序
MTM TV (720p),https://angel.btbn.tv:5443/mtmtv/streams/live.m3u8,网络源,https://i.imgur.com/krcVhrx.png,2.072,待标准化,h264,1920x1080,60.0,有音频,0.5104,未匹配,0.0,0.4818,未排序
Now Tv,https://uycyyuuzyh.turknet.ercdn.net/nphindgytw/nowtv/nowtv.m3u8,网络源,https://i.imgur.com/5EYjWK7.png,16.745,待确认分组,h264,640x360,25.0,有音频,0.5365,模糊匹配（>90%）,100.0,0.5469,未排序
N24 Doku,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/60080e8a4bf36000076a81b1/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=bc84dde6-4b91-11ef-8a44-83c5e90e038f&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=19d88c8a-4d61-404c-9863-a7693bd2f7d0,网络源,,3.188,待确认分组,h264,426x240,30.0,有音频,0.526,模糊匹配（>90%）,100.0,0.5104,未排序
News18 Bangla,https://n18syndication.akamaized.net/bpk-tv/News18_Bangla_NW18_MOB/output01/master.m3u8,网络源,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_NEWS18_BANGLA/images/LOGO_HD/image.png,15.39,待确认分组,h264,1920x1080,25.0,有音频,0.5417,模糊匹配（>90%）,100.0,0.5964,未排序
